"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH","set"
"GO:0098504","DNA 3' dephosphorylation involved in DNA repair",7.055918e-06,0.4498501,3,6.668888,4.705513e-05,0.0108693,0.0237195885074627,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0098506","polynucleotide 3' dephosphorylation",7.055918e-06,0.4498501,3,6.668888,4.705513e-05,0.0108693,0.0237195885074627,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0010625","positive regulation of Schwann cell proliferation",1.43137e-05,0.9125698,6,6.57484,9.411027e-05,0.0003693101,0.00103311046043793,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0038101","sequestering of nodal from receptor via nodal binding",9.657635e-06,0.6157225,4,6.496433,6.274018e-05,0.003678326,0.0087843715147886,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0010255","glucose mediated signaling pathway",2.936846e-05,1.872386,12,6.408935,0.0001882205,6.944229e-07,2.74247027043818e-06,2,1.479363,2,1.351933,0.0001439988,1,0.5471185,0.895018938525609,"human_specific"
"GO:1902445","regulation of mitochondrial membrane permeability involved in programmed necrotic cell death",0.0001404546,8.954682,57,6.365385,0.0008940475,6.839179e-27,1.02736023357306e-25,3,2.219045,1,0.4506444,7.199942e-05,0.3333333,0.9823673,1,"human_specific"
"GO:0021754","facial nucleus development",3.703574e-05,2.361214,15,6.352665,0.0002352757,3.335564e-08,1.52141028339688e-07,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:1901537","positive regulation of DNA demethylation",7.942197e-05,5.063548,32,6.319679,0.0005019214,9.836746e-16,8.33494788242112e-15,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0021570","rhombomere 4 development",4.007658e-05,2.555082,16,6.262029,0.0002509607,1.43758e-08,6.78762655902404e-08,2,1.479363,2,1.351933,0.0001439988,1,0.5471185,0.895018938525609,"human_specific"
"GO:0038192","gastric inhibitory peptide signaling pathway",1.254495e-05,0.7998034,5,6.251536,7.842522e-05,0.001409649,0.00359766702695888,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0002876","positive regulation of chronic inflammatory response to antigenic stimulus",1.006953e-05,0.6419826,4,6.230699,6.274018e-05,0.004258745,0.0100305755244317,2,1.479363,2,1.351933,0.0001439988,1,0.5471185,0.895018938525609,"human_specific"
"GO:0042335","cuticle development",6.321154e-05,4.030052,25,6.203394,0.0003921261,1.832609e-12,1.2392241434224e-11,3,2.219045,3,1.351933,0.0002159983,1,0.4046783,0.840461134738005,"human_specific"
"GO:1900210","positive regulation of cardiolipin metabolic process",7.608736e-06,0.485095,3,6.184356,4.705513e-05,0.01328244,0.0285640836672659,2,1.479363,1,0.6759666,7.199942e-05,0.5,0.9322445,1,"human_specific"
"GO:0090675","intermicrovillar adhesion",2.790403e-05,1.779022,11,6.183174,0.0001725355,2.796943e-06,1.0295097325035e-05,2,1.479363,2,1.351933,0.0001439988,1,0.5471185,0.895018938525609,"human_specific"
"GO:0034203","glycolipid translocation",3.57599e-05,2.279873,14,6.140694,0.0002195906,1.41428e-07,6.06600734028683e-07,2,1.479363,2,1.351933,0.0001439988,1,0.5471185,0.895018938525609,"human_specific"
"GO:0032361","pyridoxal phosphate catabolic process",1.025743e-05,0.6539624,4,6.11656,6.274018e-05,0.004542895,0.0106445789360755,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0014010","Schwann cell proliferation",4.38258e-05,2.794114,17,6.084218,0.0002666458,7.825015e-09,3.80803891956361e-08,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:2000612","regulation of thyroid-stimulating hormone secretion",8.772922e-05,5.593177,34,6.078836,0.0005332915,3.923403e-16,3.40329993915623e-15,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:2001178","positive regulation of mediator complex assembly",1.824674e-05,1.163321,7,6.017257,0.0001097953,0.00020849,0.000605767257672775,2,1.479363,2,1.351933,0.0001439988,1,0.5471185,0.895018938525609,"human_specific"
"GO:0018277","protein deamination",3.917723e-05,2.497744,15,6.005418,0.0002352757,6.828787e-08,3.0103855320938e-07,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0046166","glyceraldehyde-3-phosphate biosynthetic process",6.799968e-05,4.335319,26,5.997251,0.0004078112,1.406205e-12,9.56786535418821e-12,2,1.479363,2,1.351933,0.0001439988,1,0.5471185,0.895018938525609,"human_specific"
"GO:1901676","positive regulation of histone H3-K27 acetylation",6.28616e-05,4.007741,24,5.98841,0.0003764411,1.024075e-11,6.51634570841393e-11,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0045234","protein palmitoleylation",1.327478e-05,0.8463336,5,5.907836,7.842522e-05,0.001800602,0.00451746839237369,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0032416","negative regulation of sodium:proton antiporter activity",7.214309e-05,4.599483,27,5.870225,0.0004234962,8.597121e-13,5.96045918013699e-12,2,1.479363,2,1.351933,0.0001439988,1,0.5471185,0.895018938525609,"human_specific"
"GO:0048243","norepinephrine secretion",1.355834e-05,0.8644118,5,5.78428,7.842522e-05,0.001972032,0.004917560941444,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:1901389","negative regulation of transforming growth factor beta activation",1.08688e-05,0.6929401,4,5.772504,6.274018e-05,0.00555501,0.0128018172661996,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
"GO:0048792","spontaneous exocytosis of neurotransmitter",3.010577e-05,1.919394,11,5.730977,0.0001725355,5.680184e-06,2.02562442428184e-05,1,0.7396815,1,1.351933,7.199942e-05,1,0.7396815,0.897673047911095,"human_specific"
