"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH","set"
"GO:0019518","L-threonine catabolic process to glycine",5.268451e-06,0.186087,4,21.49533,0.0001132471,4.306607e-05,0.0004364129714,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0046967","cytosol to ER transport",1.077825e-05,0.3806985,8,21.014,0.0002264942,7.801337e-09,1.72244620105705e-07,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:2000355","negative regulation of ovarian follicle development",6.857462e-06,0.2422124,5,20.64304,0.0001415588,5.679192e-06,7.11858913933333e-05,2,1.262928,1,0.7918107,8.433837e-05,0.5,0.8641936,1,"human_shared"
"GO:0048677","axon extension involved in regeneration",1.388138e-05,0.4903043,10,20.3955,0.0002831177,1.416389e-10,4.18837367438202e-09,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0072274","metanephric glomerular basement membrane development",1.388138e-05,0.4903043,10,20.3955,0.0002831177,1.416389e-10,4.18837367438202e-09,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0015862","uridine transport",8.48528e-06,0.2997086,6,20.01945,0.0001698706,7.788118e-07,1.1752734491055e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0090108","positive regulation of high-density lipoprotein particle assembly",2.890721e-06,0.1021031,2,19.58803,5.662354e-05,0.00487082,0.0276988419965428,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0090340","positive regulation of secretion of lysosomal enzymes",2.890721e-06,0.1021031,2,19.58803,5.662354e-05,0.00487082,0.0276988419965428,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:1901630","negative regulation of presynaptic membrane organization",5.790632e-06,0.2045309,4,19.55694,0.0001132471,6.193591e-05,0.00060193104851551,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:1903002","positive regulation of lipid transport across blood brain barrier",5.790632e-06,0.2045309,4,19.55694,0.0001132471,6.193591e-05,0.00060193104851551,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0090367","negative regulation of mRNA modification",7.261864e-06,0.2564963,5,19.49346,0.0001415588,7.474332e-06,9.14927765469767e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:2001145","negative regulation of phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",7.261864e-06,0.2564963,5,19.49346,0.0001415588,7.474332e-06,9.14927765469767e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0006046","N-acetylglucosamine catabolic process",7.299649e-06,0.2578309,5,19.39256,0.0001415588,7.662346e-06,9.33600101981481e-05,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:1903394","protein localization to kinetochore involved in kinetochore assembly",7.340497e-06,0.2592737,5,19.28464,0.0001415588,7.869744e-06,9.53572387624309e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0034120","positive regulation of erythrocyte aggregation",7.35139e-06,0.2596585,5,19.25606,0.0001415588,7.925784e-06,9.59479224066237e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:1904716","positive regulation of chaperone-mediated autophagy",4.415055e-06,0.1559442,3,19.23766,8.493531e-05,0.0005625082,0.00426630859008646,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0007113","endomitotic cell cycle",1.789067e-05,0.6319165,12,18.98985,0.0003397412,4.720357e-12,1.76463573190341e-10,3,1.894392,3,1.583621,0.0002530151,1,0.2517708,0.708068381534516,"human_shared"
"GO:0000455","enzyme-directed rRNA pseudouridine synthesis",1.045725e-05,0.3693604,7,18.95168,0.0001981824,1.347404e-07,2.39601205891892e-06,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:0070478","nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay",4.551558e-06,0.1607656,3,18.66071,8.493531e-05,0.0006141054,0.00460322577648064,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:1900210","positive regulation of cardiolipin metabolic process",7.608736e-06,0.2687482,5,18.60478,0.0001415588,9.343067e-06,0.000110166145746416,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:0006427","histidyl-tRNA aminoacylation",6.276391e-06,0.2216884,4,18.04334,0.0001132471,8.432591e-05,0.000797731595751258,2,1.262928,2,1.583621,0.0001686767,1,0.3987344,0.834437972264631,"human_shared"
"GO:0070377","negative regulation of ERK5 cascade",6.289666e-06,0.2221573,4,18.00526,0.0001132471,8.500999e-05,0.000803048426712132,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0032889","regulation of vacuole fusion, non-autophagic",7.993054e-06,0.2823227,5,17.71023,0.0001415588,1.181983e-05,0.000135223644630756,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0002276","basophil activation involved in immune response",8.293972e-06,0.2929514,5,17.06768,0.0001415588,1.409423e-05,0.00015947203144454,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0006430","lysyl-tRNA aminoacylation",8.293972e-06,0.2929514,5,17.06768,0.0001415588,1.409423e-05,0.00015947203144454,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0060381","positive regulation of single-stranded telomeric DNA binding",6.773042e-06,0.2392306,4,16.72027,0.0001132471,0.0001127742,0.00103414334341463,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
"GO:0061395","positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance",1.04695e-05,0.3697933,6,16.22528,0.0001698706,2.588611e-06,3.47587062744898e-05,1,0.631464,1,1.583621,8.433837e-05,1,0.631464,0.922655427048634,"human_shared"
