"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH","set"
"GO:0046041","ITP metabolic process",5.24204e-05,1.466041,9,6.138981,0.0003218078,2.323916e-05,0.00022500044704142,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0032971","regulation of muscle filament sliding",3.504879e-05,0.9802096,6,6.12114,0.0002145386,0.0005356729,0.00358851497492323,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:1903006","positive regulation of protein K63-linked deubiquitination",2.930081e-05,0.8194558,5,6.101611,0.0001787821,0.001566019,0.00903844299382716,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0010836","negative regulation of protein ADP-ribosylation",3.53045e-05,0.987361,6,6.076805,0.0002145386,0.0005561997,0.00369951934603659,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0070126","mitochondrial translational termination",2.371487e-05,0.6632336,4,6.031057,0.0001430257,0.004770964,0.0234605254545455,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0048219","inter-Golgi cisterna vesicle-mediated transport",2.38176e-05,0.6661069,4,6.005042,0.0001430257,0.004843294,0.0237448383745318,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1902367","negative regulation of Notch signaling pathway involved in somitogenesis",6.5607e-05,1.834831,11,5.995103,0.0003933207,3.73239e-06,4.36612914209115e-05,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0090656","t-circle formation",8.359125e-05,2.337797,14,5.988545,0.00050059,1.902442e-07,2.98239111137725e-06,5,2.779621,3,1.079284,0.000252228,0.6,0.6039963,0.807260727690423,"shared_mouse"
"GO:0061481","response to TNF agonist",2.39702e-05,0.6703745,4,5.966814,0.0001430257,0.004952079,0.0241695429194631,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1902546","positive regulation of DNA N-glycosylase activity",2.39702e-05,0.6703745,4,5.966814,0.0001430257,0.004952079,0.0241695429194631,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:2001272","positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis",2.39702e-05,0.6703745,4,5.966814,0.0001430257,0.004952079,0.0241695429194631,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0002362","CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment",2.398833e-05,0.6708815,4,5.962305,0.0001430257,0.004965111,0.0242107813519553,2,1.111849,1,0.8994031,8.4076e-05,0.5,0.8028083,0.952225502627764,"shared_mouse"
"GO:0043316","cytotoxic T cell degranulation",7.219954e-05,2.019204,12,5.942935,0.0004290771,1.50142e-06,1.92871322865554e-05,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0061302","smooth muscle cell-matrix adhesion",5.436901e-05,1.520538,9,5.918957,0.0003218078,3.075423e-05,0.000288997035678392,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0045575","basophil activation",4.244019e-05,1.186925,7,5.897594,0.000250295,0.0002350806,0.00173363665014085,3,1.667773,2,1.199204,0.000168152,0.6666667,0.5835405,0.792709126712329,"shared_mouse"
"GO:0003408","optic cup formation involved in camera-type eye development",7.899793e-05,2.209335,13,5.884123,0.0004648336,6.228827e-07,8.76724144408602e-06,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0048144","fibroblast proliferation",2.445518e-05,0.6839379,4,5.848484,0.0001430257,0.005308662,0.0256232985176991,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0006867","asparagine transport",4.284283e-05,1.198185,7,5.842168,0.000250295,0.0002487264,0.00182501601793722,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0071051","polyadenylation-dependent snoRNA 3'-end processing",6.122519e-05,1.712285,10,5.84015,0.0003575643,1.271179e-05,0.000131435490600316,5,2.779621,5,1.798806,0.00042038,1,0.05307818,0.193913864415294,"shared_mouse"
"GO:0010887","negative regulation of cholesterol storage",0.0002023507,5.659141,33,5.831274,0.001179962,3.290753e-15,1.57787387435897e-13,4,2.223697,4,1.798806,0.000336304,1,0.09549162,0.298602937625179,"shared_mouse"
"GO:0018400","peptidyl-proline hydroxylation to 3-hydroxy-L-proline",2.452883e-05,0.6859978,4,5.830923,0.0001430257,0.005364274,0.0258535886082474,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1905555","positive regulation blood vessel branching",6.143029e-05,1.718021,10,5.820651,0.0003575643,1.307674e-05,0.000134995683438486,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0046102","inosine metabolic process",6.145144e-05,1.718612,10,5.818648,0.0003575643,1.311489e-05,0.000135184758976378,3,1.667773,2,1.199204,0.000168152,0.6666667,0.5835405,0.792709126712329,"shared_mouse"
"GO:0090086","negative regulation of protein deubiquitination",5.533443e-05,1.547538,9,5.815689,0.0003218078,3.51815e-05,0.000324313968309859,4,2.223697,3,1.349105,0.000252228,0.75,0.4006858,0.719969405902539,"shared_mouse"
"GO:1990144","intrinsic apoptotic signaling pathway in response to hypoxia",4.303886e-05,1.203668,7,5.815558,0.000250295,0.0002555968,0.00186601344785276,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:1903709","uterine gland development",5.539827e-05,1.549323,9,5.808988,0.0003218078,3.549229e-05,0.000326934716947961,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0018872","arsonoacetate metabolic process",2.481173e-05,0.6939097,4,5.764438,0.0001430257,0.005581496,0.0267316759912217,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0045799","positive regulation of chromatin assembly or disassembly",6.826834e-05,1.909261,11,5.761393,0.0003933207,5.404131e-06,6.14596653258037e-05,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0040030","regulation of molecular function, epigenetic",5.58704e-05,1.562528,9,5.759898,0.0003218078,3.786397e-05,0.00034587534354501,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0035407","histone H3-T11 phosphorylation",4.345698e-05,1.215361,7,5.759604,0.000250295,0.0002707611,0.0019614071936912,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0061084","negative regulation of protein refolding",6.22231e-05,1.740193,10,5.746488,0.0003575643,1.457362e-05,0.000148805527145086,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0002352","B cell negative selection",3.739852e-05,1.045924,6,5.736552,0.0002145386,0.0007481864,0.0047938130083211,2,1.111849,1,0.8994031,8.4076e-05,0.5,0.8028083,0.952225502627764,"shared_mouse"
"GO:0033159","negative regulation of protein import into nucleus, translocation",0.000124782,3.489778,20,5.731024,0.0007151285,1.072505e-09,2.55412318e-08,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0042732","D-xylose metabolic process",3.126981e-05,0.8745228,5,5.717404,0.0001787821,0.002072669,0.0115255892990654,3,1.667773,2,1.199204,0.000168152,0.6666667,0.5835405,0.792709126712329,"shared_mouse"
"GO:0089709","L-histidine transmembrane transport",6.254264e-05,1.74913,10,5.717128,0.0003575643,1.521732e-05,0.000154774451282051,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:1905445","positive regulation of clathrin coat assembly",3.761684e-05,1.05203,6,5.703259,0.0002145386,0.000770816,0.00491474984900146,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:2001165","positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues",3.771315e-05,1.054724,6,5.688693,0.0002145386,0.000780966,0.0049673687755102,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0010847","regulation of chromatin assembly",8.210119e-05,2.296124,13,5.661715,0.0004648336,9.492584e-07,1.28100953154639e-05,4,2.223697,4,1.798806,0.000336304,1,0.09549162,0.298602937625179,"shared_mouse"
"GO:0072429","response to intra-S DNA damage checkpoint signaling",6.320854e-05,1.767753,10,5.656898,0.0003575643,1.663769e-05,0.000167014848236196,4,2.223697,2,0.8994031,0.000168152,0.5,0.7663952,0.952225502627764,"shared_mouse"
"GO:2000011","regulation of adaxial/abaxial pattern formation",7.592526e-05,2.123402,12,5.651309,0.0004290771,2.497497e-06,3.05820727128157e-05,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0071283","cellular response to iron(III) ion",3.166754e-05,0.885646,5,5.645596,0.0001787821,0.002187968,0.0120237200335852,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0031048","chromatin silencing by small RNA",3.172382e-05,0.88722,5,5.635581,0.0001787821,0.002204652,0.0121061525251678,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0072214","metanephric cortex development",2.539492e-05,0.7102196,4,5.632061,0.0001430257,0.006047615,0.0285989611155235,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0072219","metanephric cortical collecting duct development",2.539492e-05,0.7102196,4,5.632061,0.0001430257,0.006047615,0.0285989611155235,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1900260","negative regulation of RNA-directed 5'-3' RNA polymerase activity",2.545535e-05,0.7119098,4,5.61869,0.0001430257,0.006097347,0.0287826441507393,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1902045","negative regulation of Fas signaling pathway",2.546781e-05,0.7122584,4,5.61594,0.0001430257,0.006107638,0.0288208296395097,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0006363","termination of RNA polymerase I transcription",6.367917e-05,1.780915,10,5.61509,0.0003575643,1.770894e-05,0.0001770894,4,2.223697,3,1.349105,0.000252228,0.75,0.4006858,0.719969405902539,"shared_mouse"
"GO:0090324","negative regulation of oxidative phosphorylation",0.0002166111,6.057962,34,5.612449,0.001215719,3.750855e-15,1.78540698e-13,6,3.335546,5,1.499005,0.00042038,0.8333333,0.1709594,0.428004133612486,"shared_mouse"
"GO:0019046","release from viral latency",8.286001e-05,2.317346,13,5.609866,0.0004648336,1.049248e-06,1.40149554285714e-05,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0048499","synaptic vesicle membrane organization",3.830578e-05,1.071298,6,5.600684,0.0002145386,0.0008457067,0.00529128945819398,3,1.667773,2,1.199204,0.000168152,0.6666667,0.5835405,0.792709126712329,"shared_mouse"
"GO:1902616","acyl carnitine transmembrane transport",3.207433e-05,0.8970228,5,5.573994,0.0001787821,0.002310654,0.0125921985262281,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:1904851","positive regulation of establishment of protein localization to telomere",0.0001478015,4.133564,23,5.564206,0.0008223978,1.113031e-10,3.08677453177966e-09,8,4.447394,8,1.798806,0.000672608,1,0.009113202,0.0495397899418605,"shared_mouse"
"GO:0010424","DNA methylation on cytosine within a CG sequence",5.142627e-05,1.438239,8,5.562359,0.0002860514,0.0001277538,0.00101907205484461,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0031460","glycine betaine transport",4.501503e-05,1.258935,7,5.560253,0.000250295,0.0003337567,0.00237438869728261,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1904719","positive regulation of AMPA glutamate receptor clustering",3.215667e-05,0.8993256,5,5.559722,0.0001787821,0.002336083,0.0127254791801914,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0042942","D-serine transport",3.869407e-05,1.082157,6,5.544482,0.0002145386,0.0008903139,0.00551287083774834,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0046032","ADP catabolic process",3.241276e-05,0.9064876,5,5.515795,0.0001787821,0.002416469,0.0130806546382803,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1902410","mitotic cytokinetic process",0.000103722,2.900794,16,5.515731,0.0005721028,7.922853e-08,1.3664050826087e-06,4,2.223697,4,1.798806,0.000336304,1,0.09549162,0.298602937625179,"shared_mouse"
"GO:0046340","diacylglycerol catabolic process",7.137878e-05,1.99625,11,5.510331,0.0003933207,8.155349e-06,8.82260482727273e-05,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0034130","toll-like receptor 1 signaling pathway",5.841654e-05,1.633735,9,5.508848,0.0003218078,5.309314e-05,0.000464875720802676,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0072334","UDP-galactose transmembrane transport",3.255591e-05,0.9104911,5,5.491542,0.0001787821,0.00246227,0.0132853737783272,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:1902361","mitochondrial pyruvate transmembrane transport",3.275572e-05,0.9160792,5,5.458044,0.0001787821,0.002527245,0.013597055918619,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0009407","toxin catabolic process",0.0001443696,4.037585,22,5.448802,0.0007866414,4.083748e-10,1.04986897671233e-08,4,2.223697,3,1.349105,0.000252228,0.75,0.4006858,0.719969405902539,"shared_mouse"
"GO:0097712","vesicle targeting, trans-Golgi to periciliary membrane compartment",2.631766e-05,0.736026,4,5.43459,0.0001430257,0.006836769,0.031701489978746,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0070676","intralumenal vesicle formation",4.621086e-05,1.292379,7,5.416367,0.000250295,0.0003896524,0.0027197168358209,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0002339","B cell selection",5.298848e-05,1.481929,8,5.39837,0.0002860514,0.000156238,0.00121086762581409,3,1.667773,2,1.199204,0.000168152,0.6666667,0.5835405,0.792709126712329,"shared_mouse"
"GO:1901097","negative regulation of autophagosome maturation",0.0001261448,3.52789,19,5.385655,0.0006793721,7.364737e-09,1.51341298791209e-07,4,2.223697,4,1.798806,0.000336304,1,0.09549162,0.298602937625179,"shared_mouse"
"GO:0006768","biotin metabolic process",7.303352e-05,2.042528,11,5.385482,0.0003933207,1.006421e-05,0.000106672476842105,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1904024","negative regulation of glucose catabolic process to lactate via pyruvate",3.989745e-05,1.115812,6,5.37725,0.0002145386,0.001040136,0.00632151634338747,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:1902480","protein localization to mitotic spindle",4.661274e-05,1.303619,7,5.369669,0.000250295,0.0004100307,0.00283984225555556,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0034499","late endosome to Golgi transport",0.0001199333,3.354175,18,5.366446,0.0006436157,1.902517e-08,3.67789228023599e-07,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0045585","positive regulation of cytotoxic T cell differentiation",4.673135e-05,1.306936,7,5.356041,0.000250295,0.0004162044,0.00287955369767442,3,1.667773,2,1.199204,0.000168152,0.6666667,0.5835405,0.792709126712329,"shared_mouse"
"GO:0006102","isocitrate metabolic process",0.0001140388,3.189323,17,5.330285,0.0006078593,5.116714e-08,9.147138420191e-07,5,2.779621,5,1.798806,0.00042038,1,0.05307818,0.193913864415294,"shared_mouse"
"GO:0019062","virion attachment to host cell",0.0001612952,4.510942,24,5.320397,0.0008581543,1.080033e-10,3.00162037579618e-09,6,3.335546,4,1.199204,0.000336304,0.6666667,0.4535174,0.787444324976787,"shared_mouse"
"GO:0017055","negative regulation of RNA polymerase II transcriptional preinitiation complex assembly",0.000107992,3.020213,16,5.297639,0.0005721028,1.351977e-07,2.1821675622688e-06,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0044240","multicellular organismal lipid catabolic process",3.383068e-05,0.9461426,5,5.284616,0.0001787821,0.002898327,0.0153930806206897,3,1.667773,1,0.599602,8.4076e-05,0.3333333,0.9124422,1,"shared_mouse"
"GO:0071497","cellular response to freezing",2.716373e-05,0.759688,4,5.265319,0.0001430257,0.007617592,0.0347968725985351,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0036114","medium-chain fatty-acyl-CoA catabolic process",4.13573e-05,1.156639,6,5.187442,0.0002145386,0.001247023,0.00738621315384615,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0036116","long-chain fatty-acyl-CoA catabolic process",4.13573e-05,1.156639,6,5.187442,0.0002145386,0.001247023,0.00738621315384615,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1900535","palmitic acid biosynthetic process",4.13573e-05,1.156639,6,5.187442,0.0002145386,0.001247023,0.00738621315384615,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0034384","high-density lipoprotein particle clearance",9.685226e-05,2.708667,14,5.168594,0.00050059,1.06203e-06,1.41712259938838e-05,6,3.335546,4,1.199204,0.000336304,0.6666667,0.4535174,0.787444324976787,"shared_mouse"
"GO:0075522","IRES-dependent viral translational initiation",0.0002775269,7.761595,40,5.15358,0.001430257,2.502015e-16,1.33679087142857e-14,11,6.115167,10,1.635278,0.00084076,0.9090909,0.01531974,0.0754743683101242,"shared_mouse"
"GO:0014736","negative regulation of muscle atrophy",2.779111e-05,0.7772338,4,5.146456,0.0001430257,0.008232936,0.0373219461093804,2,1.111849,1,0.8994031,8.4076e-05,0.5,0.8028083,0.952225502627764,"shared_mouse"
"GO:1903660","negative regulation of complement-dependent cytotoxicity",6.255548e-05,1.749489,9,5.144359,0.0003218078,8.874693e-05,0.000739934594713376,3,1.667773,1,0.599602,8.4076e-05,0.3333333,0.9124422,1,"shared_mouse"
"GO:1901585","regulation of acid-sensing ion channel activity",5.566417e-05,1.55676,8,5.138878,0.0002860514,0.0002170724,0.00161137751587302,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0090230","regulation of centromere complex assembly",0.000174646,4.884326,25,5.118413,0.0008939107,9.879899e-11,2.77527635e-09,5,2.779621,5,1.798806,0.00042038,1,0.05307818,0.193913864415294,"shared_mouse"
"GO:0043137","DNA replication, removal of RNA primer",6.994763e-05,1.956225,10,5.111885,0.0003575643,3.871336e-05,0.000352649883368128,5,2.779621,4,1.439045,0.000336304,0.8,0.2651454,0.595326464150943,"shared_mouse"
"GO:0036499","PERK-mediated unfolded protein response",0.000119295,3.336323,17,5.09543,0.0006078593,9.595774e-08,1.61450747634961e-06,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0008049","male courtship behavior",3.519006e-05,0.9841603,5,5.080473,0.0001787821,0.003421993,0.0176632051932177,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0006990","positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response",0.000106011,2.964808,15,5.059349,0.0005363464,5.78829e-07,8.21540596533044e-06,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0044786","cell cycle DNA replication",0.0003393247,9.489894,48,5.058012,0.001716309,5.955691e-19,3.99794847128205e-17,16,8.894789,14,1.573955,0.001177064,0.875,0.007501999,0.0420561742655246,"shared_mouse"
"GO:0046168","glycerol-3-phosphate catabolic process",5.662544e-05,1.583644,8,5.051641,0.0002860514,0.0002431747,0.00178929557223159,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0000461","endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",2.831688e-05,0.7919381,4,5.0509,0.0001430257,0.008772987,0.0393013004209446,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0045004","DNA replication proofreading",2.840375e-05,0.7943677,4,5.035452,0.0001430257,0.008864386,0.039642915182781,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0034316","negative regulation of Arp2/3 complex-mediated actin nucleation",9.250293e-05,2.587029,13,5.025068,0.0004648336,3.428915e-06,4.03637566097122e-05,5,2.779621,5,1.798806,0.00042038,1,0.05307818,0.193913864415294,"shared_mouse"
"GO:0045994","positive regulation of translational initiation by iron",0.0001423349,3.98068,20,5.024267,0.0007151285,9.388191e-09,1.89063723369231e-07,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0002584","negative regulation of antigen processing and presentation of peptide antigen",6.410598e-05,1.792852,9,5.019935,0.0003218078,0.0001064671,0.000869946528714107,4,2.223697,4,1.798806,0.000336304,1,0.09549162,0.298602937625179,"shared_mouse"
"GO:1904023","regulation of glucose catabolic process to lactate via pyruvate",5.001288e-05,1.39871,7,5.00461,0.000250295,0.0006187007,0.0040636187471149,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:1903181","positive regulation of dopamine biosynthetic process",5.002686e-05,1.399101,7,5.003212,0.000250295,0.0006197046,0.00406613193684211,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:1904871","positive regulation of protein localization to Cajal body",0.0001359705,3.802687,19,4.996467,0.0006793721,2.36558e-08,4.46831777777778e-07,7,3.89147,7,1.798806,0.000588532,1,0.01639717,0.0787955048825257,"shared_mouse"
"GO:0010871","negative regulation of receptor biosynthetic process",0.0003436076,9.609673,48,4.994967,0.001716309,9.677266e-19,6.30225930049751e-17,6,3.335546,5,1.499005,0.00042038,0.8333333,0.1709594,0.428004133612486,"shared_mouse"
"GO:0061620","glycolytic process through glucose-6-phosphate",0.0001360264,3.80425,19,4.994414,0.0006793721,2.380629e-08,4.49026420893372e-07,6,3.335546,6,1.798806,0.000504456,1,0.02950194,0.125255085672704,"shared_mouse"
"GO:0060611","mammary gland fat development",6.446292e-05,1.802834,9,4.992139,0.0003218078,0.0001109403,0.000901992873913043,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1902228","positive regulation of macrophage colony-stimulating factor signaling pathway",6.446292e-05,1.802834,9,4.992139,0.0003218078,0.0001109403,0.000901992873913043,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:1904141","positive regulation of microglial cell migration",6.446292e-05,1.802834,9,4.992139,0.0003218078,0.0001109403,0.000901992873913043,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0000379","tRNA-type intron splice site recognition and cleavage",7.163864e-05,2.003518,10,4.991221,0.0003575643,4.712552e-05,0.000419071370108696,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0006449","regulation of translational termination",0.0001146258,3.205738,16,4.99105,0.0005721028,2.953363e-07,4.46930886358382e-06,5,2.779621,5,1.798806,0.00042038,1,0.05307818,0.193913864415294,"shared_mouse"
"GO:0097401","synaptic vesicle lumen acidification",4.3006e-05,1.202749,6,4.988573,0.0002145386,0.001516953,0.00878624547345133,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0090038","negative regulation of protein kinase C signaling",6.459058e-05,1.806405,9,4.982272,0.0003218078,0.000112578,0.000913605716057037,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0044154","histone H3-K14 acetylation",7.177273e-05,2.007268,10,4.981896,0.0003575643,4.78545e-05,0.000423539827586207,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:1903094","negative regulation of protein K48-linked deubiquitination",3.591073e-05,1.004315,5,4.978516,0.0001787821,0.003725586,0.0189980213245033,2,1.111849,1,0.8994031,8.4076e-05,0.5,0.8028083,0.952225502627764,"shared_mouse"
"GO:2000157","negative regulation of ubiquitin-specific protease activity",3.591073e-05,1.004315,5,4.978516,0.0001787821,0.003725586,0.0189980213245033,2,1.111849,1,0.8994031,8.4076e-05,0.5,0.8028083,0.952225502627764,"shared_mouse"
"GO:1990967","multi-organism toxin transport",5.043705e-05,1.410573,7,4.962522,0.000250295,0.0006497497,0.0042378036900847,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:0018106","peptidyl-histidine phosphorylation",2.890497e-05,0.8083853,4,4.948135,0.0001430257,0.009403849,0.0416428901928282,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:2000314","negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation",2.892537e-05,0.8089557,4,4.944646,0.0001430257,0.009426242,0.0417279363476496,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
"GO:1903796","negative regulation of inorganic anion transmembrane transport",2.892839e-05,0.8090402,4,4.94413,0.0001430257,0.009429562,0.0417285214942529,2,1.111849,1,0.8994031,8.4076e-05,0.5,0.8028083,0.952225502627764,"shared_mouse"
"GO:0071544","diphosphoinositol polyphosphate catabolic process",2.895407e-05,0.8097586,4,4.939744,0.0001430257,0.009457816,0.041819094098582,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0036031","recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex",2.895861e-05,0.8098853,4,4.938971,0.0001430257,0.009462808,0.041819094098582,1,0.5559243,1,1.798806,8.4076e-05,1,0.5559243,0.787729929313704,"shared_mouse"
"GO:0016561","protein import into peroxisome matrix, translocation",0.000159719,4.46686,22,4.925159,0.0007866414,2.510975e-09,5.63784952830189e-08,3,1.667773,3,1.798806,0.000252228,1,0.1717902,0.428004133612486,"shared_mouse"
"GO:0060821","inactivation of X chromosome by DNA methylation",4.359787e-05,1.219302,6,4.92085,0.0002145386,0.001623961,0.00930870935201401,2,1.111849,2,1.798806,0.000168152,1,0.3090403,0.607408037087087,"shared_mouse"
